393.8167, 1656.421, 21.5
132.8347, 1221.328, 21.53333
950.1506, 1447.86, 21.53333
75.84845, 1507.775, 21.53333
387.3527, 1659.29, 21.53333
136.7869, 1216.872, 21.56667
950.6141, 1446.668, 21.56667
77.9711, 1514.025, 21.56667
380.9066, 1661.888, 21.56667
139.8854, 1210.991, 21.6
950.4358, 1444.981, 21.6
78.91422, 1520.933, 21.6
373.9709, 1664.474, 21.6
142.2431, 1205.713, 21.63333
950.4293, 1442.988, 21.63333
78.13757, 1527.139, 21.63333
367.3513, 1666.79, 21.63333
145.817, 1201.178, 21.66667
950.6332, 1441.718, 21.66667
80.79098, 1532.853, 21.66667
361.2132, 1668.77, 21.66667
149.3228, 1197.305, 21.7
950.9046, 1440.85, 21.7
80.53288, 1539.476, 21.7
354.3629, 1670.527, 21.7
153.9329, 1192.523, 21.73333
950.9605, 1440.345, 21.73333
83.64613, 1544.454, 21.73333
347.7671, 1672.078, 21.73333
156.0152, 1186.666, 21.76667
950.6133, 1440.859, 21.76667
83.96956, 1548.816, 21.76667
340.3035, 1672.994, 21.76667
159.3387, 1181.046, 21.8
949.9214, 1441.48, 21.8
84.88654, 1554.559, 21.8
332.9585, 1674.042, 21.8
164.4222, 1175.533, 21.83333
951.0264, 1442.144, 21.83333
86.9642, 1560.032, 21.83333
326.2856, 1674.726, 21.83333
169.7229, 1169.611, 21.86667
950.4294, 1443.365, 21.86667
87.84046, 1566.683, 21.86667
319.2381, 1675.135, 21.86667
174.9556, 1164.096, 21.9
950.6648, 1444.951, 21.9
89.16597, 1572.613, 21.9
311.7217, 1674.741, 21.9
177.1789, 1157.929, 21.93333
950.6729, 1448.053, 21.93333
